-0.375584   0.769654
-0.379921   0.778664
-0.384164   0.787720
-0.388310   0.796820
-0.392355   0.805965
-0.396295   0.815156
-0.400127   0.824393
-0.403846   0.833676
-0.407447   0.843005
-0.410927   0.852380
-0.414279   0.861801
-0.417499   0.871268
-0.420580   0.880782
-0.423518   0.890341
-0.426305   0.899944
-0.428936   0.909592
-0.431402   0.919283
-0.433697   0.929016
-0.435813   0.938790
-0.437741   0.948602
-0.439473   0.958451
-0.440999   0.968334
-0.442311   0.978248
-0.443397   0.988188
-0.444249   0.998152
-0.444854   1.008134
-0.445202   1.018128
-0.445281   1.028127
-0.445081   1.038125
-0.444588   1.048113
-0.443792   1.058082
-0.442681   1.068020
-0.441244   1.077916
-0.439471   1.087757
-0.437352   1.097530
-0.434878   1.107219
-0.432043   1.116809
-0.428840   1.126282
-0.425267   1.135622
-0.421321   1.144811
-0.417004   1.153831
-0.412318   1.162665
-0.407269   1.171297
-0.401864   1.179710
-0.396114   1.187892
-0.390031   1.195829
-0.383627   1.203510
-0.376920   1.210926
-0.369924   1.218072
-0.362656   1.224941
-0.355135   1.231531
-0.347377   1.237841
-0.339400   1.243872
-0.331221   1.249625
-0.322856   1.255104
-0.314320   1.260313
-0.305628   1.265259
-0.296795   1.269946
-0.287832   1.274382
-0.278753   1.278573
-0.269568   1.282527
-0.260287   1.286251
-0.250921   1.289753
-0.241476   1.293040
-0.231962   1.296119
-0.222385   1.298998
-0.212753   1.301684
-0.203070   1.304183
-0.193343   1.306502
-0.183576   1.308648
-0.173774   1.310627
-0.163940   1.312445
-0.154079   1.314107
-0.144194   1.315618
-0.134288   1.316985
-0.124364   1.318212
-0.114423   1.319304
-0.104470   1.320265
-0.094505   1.321100
-0.084530   1.321812
-0.074548   1.322406
-0.064559   1.322886
-0.054566   1.323255
-0.044569   1.323516
-0.034571   1.323673
-0.024571   1.323729
-0.014571   1.323687
-0.004572   1.323550
0.005426   1.323320
0.015420   1.323000
0.025412   1.322592
0.035400   1.322100
0.045383   1.321524
0.055362   1.320868
0.065335   1.320133
0.075302   1.319322
0.085263   1.318436
0.095217   1.317477
0.105163   1.316447
0.115103   1.315348
0.125034   1.314181
0.134958   1.312948
0.144873   1.311650
0.154780   1.310288
0.164679   1.308865
0.174568   1.307381
0.184448   1.305837
0.194319   1.304236
0.204180   1.302578
0.214032   1.300864
0.223875   1.299095
0.233707   1.297273
0.243530   1.295398
0.253343   1.293471
0.263145   1.291494
0.272938   1.289467
0.282720   1.287392
0.292492   1.285268
0.302253   1.283097
0.312005   1.280880
0.321745   1.278618
0.331475   1.276311
0.341195   1.273959
0.350904   1.271564
0.360603   1.269127
0.370290   1.266648
0.379967   1.264127
0.389634   1.261565
0.399289   1.258964
0.408934   1.256323
0.418568   1.253643
0.428192   1.250924
0.437805   1.248168
0.447406   1.245374
0.456997   1.242544
0.466578   1.239677
0.476147   1.236774
0.485706   1.233836
0.495253   1.230862
0.504790   1.227855
0.514316   1.224813
0.523832   1.221737
0.533336   1.218628
0.542830   1.215487
0.552313   1.212313
0.561785   1.209106
0.571246   1.205868
0.580696   1.202599
0.590136   1.199298
0.599565   1.195967
0.608983   1.192605
0.618390   1.189213
0.627786   1.185791
0.637172   1.182340
0.646547   1.178860
0.655911   1.175351
0.665264   1.171813
0.674607   1.168247
0.683939   1.164653
0.693260   1.161031
0.702570   1.157381
0.711869   1.153704
0.721158   1.150000
0.730436   1.146269
0.739703   1.142512
0.748960   1.138728
0.758205   1.134918
0.767440   1.131082
0.776665   1.127220
0.785878   1.123333
0.795081   1.119420
0.804273   1.115483
0.813454   1.111520
0.822625   1.107533
0.831785   1.103520
0.840934   1.099484
0.850072   1.095423
0.859200   1.091339
0.868317   1.087230
0.877423   1.083097
0.886519   1.078941
0.895604   1.074762
0.904677   1.070559
0.913741   1.066333
0.922793   1.062085
0.931835   1.057813
0.940866   1.053518
0.949886   1.049201
0.958895   1.044862
0.967894   1.040500
0.976882   1.036116
0.985859   1.031710
0.994825   1.027282
1.003780   1.022832
1.012725   1.018361
1.021659   1.013867
1.030581   1.009353
1.039493   1.004816
1.048394   1.000259
1.057285   0.995680
1.066164   0.991080
1.075032   0.986460
1.083890   0.981818
1.092736   0.977155
1.101572   0.972472
1.110396   0.967768
1.119210   0.963044
1.128012   0.958298
1.136804   0.953533
1.145584   0.948747
1.154354   0.943941
1.163112   0.939115
1.171859   0.934269
1.180595   0.929402
1.189320   0.924516
1.198034   0.919609
1.206736   0.914683
1.215427   0.909737
1.224107   0.904772
1.232776   0.899786
1.241434   0.894781
1.250080   0.889757
1.258714   0.884713
1.267338   0.879649
1.275949   0.874566
1.284550   0.869464
1.293139   0.864343
1.301716   0.859202
1.310282   0.854042
1.318836   0.848862
1.327379   0.843664
1.335910   0.838446
1.344429   0.833210
1.352937   0.827954
1.361432   0.822680
1.369916   0.817386
1.378388   0.812073
1.386849   0.806742
1.395297   0.801391
1.403733   0.796022
1.412158   0.790634
1.420570   0.785227
1.428970   0.779802
1.437358   0.774357
1.445734   0.768894
1.454097   0.763412
1.462448   0.757911
1.470787   0.752392
1.479114   0.746854
1.487428   0.741297
1.495729   0.735722
1.504018   0.730128
1.512294   0.724515
1.520558   0.718884
1.528809   0.713234
1.537047   0.707565
1.545272   0.701878
1.553485   0.696172
1.561684   0.690447
1.569870   0.684704
1.578044   0.678942
1.586204   0.673162
1.594351   0.667363
1.602484   0.661545
1.610604   0.655709
1.618711   0.649854
1.626804   0.643980
1.634884   0.638087
1.642949   0.632176
1.651001   0.626246
1.659040   0.620298
1.667064   0.614330
1.675074   0.608344
1.683071   0.602339
1.691053   0.596316
1.699021   0.590273
1.706974   0.584211
1.714913   0.578131
1.722838   0.572032
1.730748   0.565914
1.738643   0.559776
1.746524   0.553620
1.754389   0.547445
1.762240   0.541251
1.770075   0.535037
1.777895   0.528805
1.785700   0.522553
1.793490   0.516282
1.801264   0.509992
1.809022   0.503683
1.816765   0.497354
1.824491   0.491006
1.832202   0.484638
1.839896   0.478251
1.847575   0.471845
1.855237   0.465419
1.862882   0.458973
1.870511   0.452508
1.878123   0.446023
1.885718   0.439518
1.893296   0.432993
1.900857   0.426448
1.908401   0.419884
1.915927   0.413299
1.923436   0.406694
1.930926   0.400070
1.938399   0.393425
1.945854   0.386759
1.953291   0.380074
1.960709   0.373368
1.968108   0.366641
1.975489   0.359894
1.982851   0.353127
1.990194   0.346338
1.997518   0.339529
2.004822   0.332699
2.012107   0.325848
2.019371   0.318976
2.026616   0.312083
2.033841   0.305169
2.041045   0.298234
2.048228   0.291277
2.055391   0.284299
2.062533   0.277299
2.069653   0.270277
2.076752   0.263234
2.083829   0.256169
2.090884   0.249083
2.097918   0.241974
2.104928   0.234843
2.111916   0.227690
2.118882   0.220514
2.125824   0.213317
2.132742   0.206096
2.139637   0.198854
2.146508   0.191588
2.153355   0.184300
2.160178   0.176988
2.166975   0.169654
2.173748   0.162297
2.180495   0.154916
2.187217   0.147512
2.193913   0.140085
2.200582   0.132633
2.207225   0.125159
2.213841   0.117660
2.220430   0.110138
2.226991   0.102591
2.233525   0.095021
2.240030   0.087426
2.246507   0.079807
2.252954   0.072163
2.259373   0.064495
2.265762   0.056802
2.272121   0.049084
2.278449   0.041341
2.284747   0.033574
2.291014   0.025781
2.297249   0.017963
2.303452   0.010119
2.309623   0.002250
2.315762   -0.005644
2.321867   -0.013564
2.327939   -0.021510
2.333977   -0.029481
2.339980   -0.037478
2.345949   -0.045502
2.351883   -0.053551
2.357781   -0.061626
2.363644   -0.069727
2.369470   -0.077855
2.375259   -0.086009
2.381011   -0.094189
2.386726   -0.102395
2.392403   -0.110627
2.398042   -0.118886
2.403642   -0.127170
2.409204   -0.135481
2.414727   -0.143818
2.420210   -0.152181
2.425653   -0.160569
2.431057   -0.168983
2.436421   -0.177423
2.441746   -0.185888
2.447030   -0.194377
2.452274   -0.202892
2.457479   -0.211431
2.462644   -0.219993
2.467771   -0.228579
2.472858   -0.237188
2.477909   -0.245819
2.482922   -0.254472
2.487900   -0.263145
2.492844   -0.271837
2.497755   -0.280548
2.502637   -0.289276
2.507491   -0.298019
2.512321   -0.306775
2.517132   -0.315541
2.521928   -0.324316
2.526716   -0.333095
2.531504   -0.341875
2.536301   -0.350649
2.541121   -0.359411
2.545977   -0.368152
2.550891   -0.376862
2.555889   -0.385523
2.561006   -0.394115
2.566289   -0.402606
2.571802   -0.410948
2.577639   -0.419068
2.583932   -0.426840
2.590874   -0.434038
2.598718   -0.440240
2.607683   -0.444671
2.617549   -0.446301
2.627429   -0.444753
2.636595   -0.440757
2.644920   -0.435215
2.652516   -0.428712
2.659520   -0.421574
2.666040   -0.413992
2.672155   -0.406080
2.677926   -0.397913
2.683395   -0.389541
2.688596   -0.381000
2.693556   -0.372317
2.698297   -0.363512
2.702835   -0.354601
2.707186   -0.345597
2.711360   -0.336510
2.715370   -0.327349
2.719223   -0.318121
2.722927   -0.308833
2.726491   -0.299489
2.729920   -0.290095
2.733219   -0.280655
2.736395   -0.271173
2.739451   -0.261651
2.742393   -0.252094
2.745223   -0.242503
2.747946   -0.232881
2.750566   -0.223230
2.753085   -0.213552
2.755507   -0.203850
2.757834   -0.194125
2.760069   -0.184378
2.762215   -0.174610
2.764273   -0.164825
2.766246   -0.155021
2.768137   -0.145202
2.769947   -0.135367
2.771677   -0.125518
2.773331   -0.115655
2.774909   -0.105781
2.776413   -0.095894
2.777845   -0.085997
2.779205   -0.076090
2.780497   -0.066174
2.781720   -0.056249
2.782876   -0.046316
2.783967   -0.036376
2.784992   -0.026429
2.785955   -0.016475
2.786855   -0.006516
2.787693   0.003449
2.788471   0.013419
2.789190   0.023393
2.789849   0.033371
2.790451   0.043353
2.790996   0.053338
2.791485   0.063326
2.791918   0.073317
2.792296   0.083310
2.792620   0.093305
2.792890   0.103301
2.793108   0.113298
2.793273   0.123297
2.793387   0.133296
2.793449   0.143296
2.793461   0.153296
2.793422   0.163296
2.793334   0.173296
2.793197   0.183295
2.793012   0.193293
2.792777   0.203290
2.792496   0.213286
2.792166   0.223281
2.791790   0.233274
2.791367   0.243265
2.790898   0.253254
2.790382   0.263241
2.789821   0.273225
2.789215   0.283207
2.788564   0.293185
2.787869   0.303161
2.787129   0.313134
2.786344   0.323103
2.785516   0.333069
2.784645   0.343031
2.783730   0.352989
2.782773   0.362943
2.781772   0.372892
2.780729   0.382838
2.779644   0.392779
2.778517   0.402715
2.777347   0.412647
2.776136   0.422573
2.774884   0.432494
2.773591   0.442410
2.772256   0.452321
2.770880   0.462226
2.769464   0.472125
2.768008   0.482018
2.766510   0.491906
2.764973   0.501787
2.763396   0.511661
2.761779   0.521530
2.760122   0.531392
2.758426   0.541247
2.756690   0.551095
2.754915   0.560936
2.753101   0.570770
2.751248   0.580597
2.749356   0.590416
2.747425   0.600228
2.745456   0.610033
2.743449   0.619829
2.741403   0.629617
2.739319   0.639398
2.737196   0.649170
2.735036   0.658934
2.732838   0.668689
2.730602   0.678436
2.728329   0.688174
2.726018   0.697904
2.723669   0.707624
2.721284   0.717335
2.718861   0.727037
2.716401   0.736730
2.713904   0.746413
2.711370   0.756087
2.708799   0.765751
2.706191   0.775405
2.703547   0.785049
2.700867   0.794683
2.698150   0.804307
2.695396   0.813920
2.692607   0.823523
2.689781   0.833116
2.686919   0.842697
2.684021   0.852268
2.681087   0.861828
2.678118   0.871377
2.675112   0.880915
2.672071   0.890441
2.668995   0.899956
2.665882   0.909460
2.662735   0.918951
2.659552   0.928431
2.656334   0.937899
2.653081   0.947355
2.649793   0.956799
2.646469   0.966231
2.643111   0.975650
2.639718   0.985057
2.636290   0.994451
2.632827   1.003832
2.629330   1.013201
2.625798   1.022556
2.622232   1.031899
2.618632   1.041228
2.614997   1.050544
2.611327   1.059847
2.607624   1.069136
2.603887   1.078411
2.600115   1.087673
2.596310   1.096920
2.592470   1.106154
2.588597   1.115373
2.584690   1.124578
2.580750   1.133769
2.576776   1.142946
2.572768   1.152108
2.568727   1.161255
2.564652   1.170387
2.560545   1.179504
2.556404   1.188607
2.552230   1.197694
2.548022   1.206766
2.543782   1.215822
2.539509   1.224863
2.535203   1.233889
2.530864   1.242898
2.526493   1.251892
2.522089   1.260870
2.517652   1.269832
2.513183   1.278778
2.508681   1.287707
2.504147   1.296620
2.499581   1.305517
2.494982   1.314397
2.490352   1.323260
2.485689   1.332107
2.480994   1.340936
2.476268   1.349749
2.471509   1.358544
2.466719   1.367322
2.461897   1.376083
2.457044   1.384826
2.452158   1.393551
2.447242   1.402259
2.442294   1.410949
2.437315   1.419621
2.432304   1.428276
2.427262   1.436912
2.422189   1.445529
2.417085   1.454129
2.411950   1.462710
2.406785   1.471272
2.401588   1.479816
2.396361   1.488341
2.391103   1.496847
2.385814   1.505334
2.380495   1.513802
2.375146   1.522251
2.369766   1.530681
2.364356   1.539091
2.358916   1.547481
2.353445   1.555852
2.347945   1.564204
2.342414   1.572535
2.336854   1.580847
2.331264   1.589138
2.325644   1.597410
2.319994   1.605661
2.314315   1.613892
2.308606   1.622102
2.302868   1.630292
2.297101   1.638461
2.291304   1.646610
2.285478   1.654738
2.279623   1.662844
2.273739   1.670930
2.267826   1.678995
2.261885   1.687038
2.255914   1.695060
2.249915   1.703061
2.243887   1.711040
2.237830   1.718997
2.231746   1.726933
2.225632   1.734846
2.219491   1.742738
2.213321   1.750608
2.207123   1.758456
2.200897   1.766281
2.194643   1.774084
2.188361   1.781865
2.182052   1.789623
2.175715   1.797359
2.169350   1.805071
2.162957   1.812762
2.156537   1.820429
2.150090   1.828073
2.143615   1.835694
2.137114   1.843292
2.130585   1.850866
2.124029   1.858417
2.117446   1.865945
2.110836   1.873449
2.104200   1.880930
2.097537   1.888386
2.090847   1.895819
2.084131   1.903228
2.077388   1.910613
2.070619   1.917974
2.063824   1.925310
2.057003   1.932623
2.050155   1.939911
2.043282   1.947174
2.036383   1.954413
2.029458   1.961627
2.022507   1.968816
2.015530   1.975981
2.008528   1.983120
2.001501   1.990235
1.994449   1.997324
1.987371   2.004388
1.980268   2.011427
1.973139   2.018441
1.965986   2.025429
1.958808   2.032392
1.951606   2.039328
1.944378   2.046240
1.937126   2.053125
1.929850   2.059984
1.922549   2.066818
1.915223   2.073625
1.907874   2.080406
1.900500   2.087161
1.893103   2.093890
1.885681   2.100592
1.878236   2.107268
1.870767   2.113917
1.863274   2.120540
1.855757   2.127136
1.848218   2.133705
1.840654   2.140247
1.833068   2.146762
1.825458   2.153250
1.817826   2.159711
1.810170   2.166144
1.802492   2.172550
1.794790   2.178929
1.787066   2.185281
1.779320   2.191605
1.771551   2.197901
1.763760   2.204170
1.755946   2.210410
1.748110   2.216623
1.740252   2.222808
1.732372   2.228965
1.724471   2.235094
1.716547   2.241195
1.708602   2.247267
1.700635   2.253311
1.692647   2.259327
1.684637   2.265314
1.676607   2.271273
1.668554   2.277203
1.660481   2.283104
1.652387   2.288976
1.644273   2.294820
1.636137   2.300635
1.627981   2.306421
1.619804   2.312177
1.611607   2.317905
1.603389   2.323603
1.595151   2.329272
1.586893   2.334912
1.578615   2.340522
1.570317   2.346103
1.562000   2.351654
1.553662   2.357176
1.545305   2.362668
1.536929   2.368130
1.528533   2.373562
1.520118   2.378965
1.511683   2.384337
1.503230   2.389679
1.494758   2.394991
1.486267   2.400273
1.477757   2.405525
1.469228   2.410747
1.460681   2.415938
1.452116   2.421098
1.443532   2.426229
1.434930   2.431328
1.426310   2.436397
1.417672   2.441435
1.409016   2.446443
1.400342   2.451419
1.391651   2.456365
1.382942   2.461280
1.374215   2.466164
1.365472   2.471016
1.356711   2.475838
1.347933   2.480628
1.339138   2.485387
1.330326   2.490115
1.321498   2.494812
1.312652   2.499477
1.303791   2.504110
1.294912   2.508712
1.286018   2.513282
1.277107   2.517821
1.268180   2.522328
1.259237   2.526803
1.250279   2.531246
1.241304   2.535657
1.232314   2.540037
1.223309   2.544384
1.214288   2.548700
1.205252   2.552983
1.196200   2.557234
1.187134   2.561453
1.178052   2.565639
1.168956   2.569793
1.159845   2.573915
1.150719   2.578004
1.141579   2.582061
1.132425   2.586086
1.123256   2.590077
1.114073   2.594036
1.104876   2.597963
1.095665   2.601856
1.086441   2.605717
1.077202   2.609545
1.067950   2.613340
1.058685   2.617103
1.049406   2.620832
1.040115   2.624528
1.030810   2.628191
1.021492   2.631821
1.012161   2.635418
1.002817   2.638981
0.993461   2.642511
0.984093   2.646008
0.974712   2.649472
0.965318   2.652902
0.955913   2.656299
0.946495   2.659662
0.937066   2.662992
0.927625   2.666288
0.918172   2.669550
0.908708   2.672779
0.899232   2.675974
0.889745   2.679136
0.880246   2.682263
0.870737   2.685357
0.861217   2.688417
0.851685   2.691443
0.842143   2.694435
0.832591   2.697393
0.823028   2.700317
0.813455   2.703207
0.803871   2.706063
0.794278   2.708885
0.784674   2.711672
0.775061   2.714426
0.765437   2.717145
0.755804   2.719830
0.746162   2.722480
0.736510   2.725096
0.726849   2.727678
0.717179   2.730226
0.707500   2.732739
0.697812   2.735217
0.688116   2.737661
0.678410   2.740071
0.668696   2.742445
0.658974   2.744786
0.649243   2.747091
0.639505   2.749362
0.629758   2.751598
0.620003   2.753800
0.610241   2.755967
0.600471   2.758098
0.590693   2.760196
0.580908   2.762258
0.571116   2.764285
0.561316   2.766278
0.551510   2.768235
0.541696   2.770158
0.531876   2.772046
0.522049   2.773898
0.512216   2.775716
0.502376   2.777499
0.492530   2.779246
0.482677   2.780958
0.472819   2.782636
0.462955   2.784278
0.453085   2.785885
0.443209   2.787457
0.433328   2.788993
0.423441   2.790494
0.413549   2.791961
0.403652   2.793391
0.393750   2.794787
0.383843   2.796147
0.373931   2.797472
0.364015   2.798761
0.354094   2.800015
0.344168   2.801234
0.334238   2.802418
0.324304   2.803565
0.314366   2.804678
0.304425   2.805755
0.294479   2.806796
0.284530   2.807803
0.274577   2.808773
0.264621   2.809708
0.254661   2.810608
0.244699   2.811472
0.234733   2.812300
0.224765   2.813093
0.214793   2.813850
0.204819   2.814572
0.194843   2.815258
0.184864   2.815908
0.174883   2.816523
0.164900   2.817102
0.154915   2.817646
0.144928   2.818154
0.134939   2.818626
0.124948   2.819063
0.114956   2.819463
0.104963   2.819829
0.094968   2.820158
0.084973   2.820452
0.074976   2.820710
0.064978   2.820932
0.054980   2.821119
0.044981   2.821270
0.034982   2.821385
0.024982   2.821465
0.014982   2.821508
0.004982   2.821516
-0.005018   2.821489
-0.015017   2.821425
-0.025017   2.821326
-0.035016   2.821191
-0.045014   2.821020
-0.055012   2.820814
-0.065009   2.820571
-0.075006   2.820294
-0.085001   2.819980
-0.094995   2.819630
-0.104987   2.819245
-0.114978   2.818824
-0.124968   2.818368
-0.134956   2.817875
-0.144942   2.817347
-0.154926   2.816783
-0.164908   2.816183
-0.174888   2.815548
-0.184865   2.814877
-0.194840   2.814170
-0.204812   2.813428
-0.214782   2.812650
-0.224749   2.811836
-0.234713   2.810986
-0.244674   2.810101
-0.254631   2.809180
-0.264585   2.808224
-0.274536   2.807232
-0.284483   2.806204
-0.294426   2.805140
-0.304366   2.804041
-0.314301   2.802907
-0.324232   2.801737
-0.334159   2.800531
-0.344082   2.799289
-0.354000   2.798013
-0.363914   2.796700
-0.373822   2.795352
-0.383726   2.793969
-0.393625   2.792550
-0.403519   2.791095
-0.413407   2.789605
-0.423290   2.788080
-0.433168   2.786519
-0.443039   2.784923
-0.452905   2.783291
-0.462765   2.781624
-0.472619   2.779922
-0.482467   2.778184
-0.492309   2.776411
-0.502144   2.774603
-0.511973   2.772760
-0.521795   2.770881
-0.531610   2.768967
-0.541418   2.767018
-0.551219   2.765033
-0.561013   2.763014
-0.570800   2.760959
-0.580579   2.758869
-0.590350   2.756744
-0.600114   2.754584
-0.609871   2.752389
-0.619619   2.750159
-0.629359   2.747895
-0.639091   2.745595
-0.648814   2.743260
-0.658530   2.740890
-0.668236   2.738486
-0.677934   2.736046
-0.687623   2.733572
-0.697303   2.731063
-0.706974   2.728520
-0.716636   2.725941
-0.726289   2.723328
-0.735932   2.720681
-0.745566   2.717999
-0.755190   2.715282
-0.764804   2.712531
-0.774408   2.709745
-0.784002   2.706925
-0.793586   2.704070
-0.803159   2.701181
-0.812723   2.698258
-0.822275   2.695300
-0.831817   2.692308
-0.841348   2.689282
-0.850869   2.686222
-0.860378   2.683128
-0.869876   2.680000
-0.879363   2.676837
-0.888838   2.673641
-0.898302   2.670411
-0.907754   2.667146
-0.917195   2.663848
-0.926623   2.660516
-0.936040   2.657151
-0.945444   2.653752
-0.954837   2.650319
-0.964217   2.646852
-0.973584   2.643352
-0.982939   2.639819
-0.992281   2.636252
-1.001611   2.632652
-1.010927   2.629018
-1.020231   2.625351
-1.029521   2.621651
-1.038798   2.617918
-1.048062   2.614151
-1.057312   2.610352
-1.066548   2.606520
-1.075771   2.602654
-1.084980   2.598756
-1.094175   2.594825
-1.103356   2.590862
-1.112523   2.586866
-1.121675   2.582837
-1.130813   2.578775
-1.139937   2.574681
-1.149046   2.570555
-1.158140   2.566397
-1.167220   2.562206
-1.176284   2.557983
-1.185334   2.553728
-1.194368   2.549441
-1.203387   2.545122
-1.212391   2.540771
-1.221380   2.536388
-1.230352   2.531973
-1.239310   2.527527
-1.248251   2.523049
-1.257177   2.518540
-1.266086   2.513999
-1.274980   2.509427
-1.283857   2.504824
-1.292718   2.500189
-1.301563   2.495523
-1.310392   2.490826
-1.319204   2.486099
-1.327999   2.481340
-1.336777   2.476551
-1.345539   2.471731
-1.354284   2.466880
-1.363011   2.461999
-1.371722   2.457087
-1.380416   2.452145
-1.389092   2.447173
-1.397751   2.442170
-1.406392   2.437138
-1.415016   2.432075
-1.423622   2.426983
-1.432210   2.421860
-1.440781   2.416708
-1.449334   2.411527
-1.457869   2.406315
-1.466385   2.401074
-1.474884   2.395804
-1.483364   2.390505
-1.491826   2.385176
-1.500270   2.379818
-1.508695   2.374432
-1.517101   2.369016
-1.525489   2.363571
-1.533858   2.358098
-1.542209   2.352596
-1.550540   2.347065
-1.558853   2.341506
-1.567146   2.335919
-1.575420   2.330303
-1.583675   2.324659
-1.591911   2.318987
-1.600128   2.313287
-1.608324   2.307559
-1.616502   2.301803
-1.624660   2.296019
-1.632798   2.290208
-1.640916   2.284369
-1.649014   2.278503
-1.657093   2.272609
-1.665151   2.266687
-1.673190   2.260739
-1.681208   2.254763
-1.689206   2.248760
-1.697183   2.242731
-1.705140   2.236674
-1.713077   2.230590
-1.720993   2.224480
-1.728888   2.218343
-1.736763   2.212179
-1.744617   2.205989
-1.752449   2.199772
-1.760261   2.193529
-1.768052   2.187260
-1.775822   2.180964
-1.783570   2.174643
-1.791297   2.168295
-1.799002   2.161921
-1.806686   2.155521
-1.814348   2.149095
-1.821989   2.142644
-1.829608   2.136167
-1.837205   2.129664
-1.844780   2.123135
-1.852332   2.116581
-1.859863   2.110002
-1.867371   2.103397
-1.874857   2.096767
-1.882321   2.090111
-1.889762   2.083431
-1.897180   2.076725
-1.904576   2.069994
-1.911949   2.063238
-1.919299   2.056457
-1.926625   2.049652
-1.933929   2.042821
-1.941209   2.035966
-1.948466   2.029086
-1.955700   2.022181
-1.962910   2.015252
-1.970097   2.008298
-1.977259   2.001319
-1.984398   1.994317
-1.991513   1.987290
-1.998604   1.980238
-2.005670   1.973163
-2.012713   1.966063
-2.019731   1.958939
-2.026724   1.951792
-2.033693   1.944620
-2.040637   1.937424
-2.047556   1.930205
-2.054451   1.922961
-2.061320   1.915694
-2.068165   1.908403
-2.074984   1.901089
-2.081778   1.893751
-2.088546   1.886390
-2.095289   1.879005
-2.102006   1.871597
-2.108697   1.864165
-2.115363   1.856711
-2.122002   1.849233
-2.128615   1.841732
-2.135203   1.834208
-2.141764   1.826661
-2.148298   1.819092
-2.154806   1.811499
-2.161288   1.803884
-2.167742   1.796246
-2.174170   1.788586
-2.180571   1.780903
-2.186945   1.773198
-2.193292   1.765470
-2.199611   1.757720
-2.205904   1.749948
-2.212169   1.742153
-2.218406   1.734337
-2.224616   1.726498
-2.230798   1.718638
-2.236952   1.710756
-2.243078   1.702852
-2.249176   1.694927
-2.255246   1.686980
-2.261288   1.679012
-2.267301   1.671022
-2.273287   1.663011
-2.279243   1.654978
-2.285171   1.646925
-2.291071   1.638850
-2.296941   1.630755
-2.302783   1.622639
-2.308596   1.614501
-2.314379   1.606344
-2.320134   1.598165
-2.325859   1.589967
-2.331555   1.581747
-2.337222   1.573508
-2.342859   1.565248
-2.348467   1.556968
-2.354045   1.548669
-2.359593   1.540349
-2.365111   1.532009
-2.370600   1.523650
-2.376058   1.515271
-2.381487   1.506873
-2.386885   1.498455
-2.392253   1.490018
-2.397591   1.481562
-2.402899   1.473087
-2.408176   1.464593
-2.413422   1.456079
-2.418638   1.447547
-2.423823   1.438997
-2.428978   1.430428
-2.434101   1.421840
-2.439194   1.413234
-2.444256   1.404609
-2.449286   1.395967
-2.454286   1.387307
-2.459255   1.378628
-2.464192   1.369932
-2.469098   1.361218
-2.473972   1.352487
-2.478816   1.343738
-2.483627   1.334971
-2.488407   1.326188
-2.493156   1.317387
-2.497872   1.308569
-2.502557   1.299735
-2.507211   1.290883
-2.511832   1.282015
-2.516421   1.273131
-2.520979   1.264229
-2.525504   1.255312
-2.529997   1.246378
-2.534458   1.237428
-2.538887   1.228462
-2.543283   1.219481
-2.547647   1.210483
-2.551979   1.201470
-2.556278   1.192441
-2.560545   1.183397
-2.564779   1.174338
-2.568980   1.165263
-2.573149   1.156174
-2.577285   1.147069
-2.581389   1.137950
-2.585459   1.128816
-2.589497   1.119667
-2.593502   1.110504
